schema_version,measurement_id,observation_id,source_type,evidence_mode,observation_kind,root_query_id,root_query_text,query_id,query_text,observed_at,observed_at_precision,region,device,raw_ref,source_ref,record_status,operation,total_count,total_count_status,count,count_status,relation_type,rank_in_response,notes
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0024,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_1e1d5024f30f,обереги в машину какой лучше выбрать,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,12,MEASURED,RESULT,23,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0025,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_88a3ccc9a0de,японский оберег в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,11,MEASURED,RESULT,24,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0026,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_2e14d5d619f7,рисунок лапы медведя как оберег в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,11,MEASURED,RESULT,25,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0027,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_d17649567868,оберег в машину рунический лев,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,11,MEASURED,RESULT,26,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0028,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_935f727150bb,оберег в машину из серебра,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,11,MEASURED,RESULT,27,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0029,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_cfa83cc17529,как сделать оберег в машину,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,10,MEASURED,RESULT,28,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0030,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_3d3309acbf72,якутский оберег в машину купить,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,10,MEASURED,RESULT,29,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0031,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_6c23eac07d19,оберег сова в машину купить,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,9,MEASURED,RESULT,30,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0032,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_f3cc06f31a8f,соль в мешочке для оберега в машине,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,9,MEASURED,RESULT,31,
1.1,m_wordstat_20260805_60f98dd1,o_wordstat_20260805_60f98dd1_phrase_0033,WORDSTAT,OBSERVED,wordstat_phrase,q_16798cf404fd,оберег в машину,q_f6bbd949a7d3,оберег в машину из бусин,2026-08-05,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260805__wordstat__gettop__obereg-v-mashinu__225__all.json,wordstat-manual-bridge request_id=84cfa539-de89-414b-8c2b-bc4542b2605d,VALID,getTop,,NOT_APPLICABLE,9,MEASURED,RESULT,32,
