request_id	chunk_id	query_index	sku	query	unique_search_users	unique_view_users	view_conversion	position	order_count	gmv	currency
116425cc-7526-427b-b00a-a79cb593f04c	C03	69	1636041142	славянские	334	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	70	1636041142	славянские украшения	318	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	71	1636041142	славянские обереги мужские	294	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	72	1636041142	четки в машину	284	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	73	1636041142	оберег в машину	260	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	74	1636041142	коловрат подвеска	228	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	75	1636041142	славянский оберег	206	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	76	1640251697	подвеска в машину	3171	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	77	1640251697	оберег	2961	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	78	1640251697	оберег для дома	2285	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	79	1640251697	подарок мужчине	1934	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	80	1640251697	подарок женщине	1836	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	81	1640251697	подарочный набор для женщин	1746	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	82	1640251697	коловрат	1669	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	83	1640251697	подвеска на зеркало в машину	1222	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	84	1640251697	оберег в машину	1190	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	85	1640251697	славянские обереги	1109	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	86	1640251697	амулеты обереги и талисманы	769	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	87	1640251697	амулет	676	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	88	1640251697	алатырь	483	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	89	1640251697	коловрат подвеска	361	NULL	NULL	NULL	0	0	RUB
116425cc-7526-427b-b00a-a79cb593f04c	C03	90	1640251697	оберег от сглаза и порчи	350	NULL	NULL	NULL	0	671	RUB
